country,date,new_tests,tests_cumulative,jhu_ID,source,country_name_id
Iran (Islamic Republic of),2020-05-28,0,856546,Iran,http://irangov.ir/detail/339954,Iran
Iran (Islamic Republic of),2020-05-29,40025,896571,Iran,http://irangov.ir/detail/339975,Iran
Iran (Islamic Republic of),2020-05-30,0,896571,Iran,http://irangov.ir/detail/339975,Iran
Iran (Islamic Republic of),2020-05-31,0,896571,Iran,http://irangov.ir/detail/339975,Iran
Iran (Islamic Republic of),2020-06-01,0,896571,Iran,http://irangov.ir/detail/339975,Iran
Ireland,2020-03-09,1784,1784,Ireland,https://www.gov.ie/en/press-release/a4016f-statement-from-the-national-public-health-emergency-team-tuesday-10-/,Ireland
Ireland,2020-03-10,0,1784,Ireland,"",Ireland
Ireland,2020-03-11,0,1784,Ireland,"",Ireland
Ireland,2020-03-12,0,1784,Ireland,"",Ireland
Ireland,2020-03-13,0,1784,Ireland,"",Ireland
Ireland,2020-03-14,0,1784,Ireland,"",Ireland
Ireland,2020-03-15,0,1784,Ireland,"",Ireland
Ireland,2020-03-16,0,1784,Ireland,"",Ireland
Ireland,2020-03-17,4852,6636,Ireland,https://www.rte.ie/news/coronavirus/2020/0317/1123663-coronavirus-ireland/,Ireland
Ireland,2020-03-18,0,6636,Ireland,"",Ireland
Ireland,2020-03-19,0,6636,Ireland,"",Ireland
Ireland,2020-03-20,0,6636,Ireland,"",Ireland
Ireland,2020-03-21,0,6636,Ireland,"",Ireland
Ireland,2020-03-22,0,6636,Ireland,"",Ireland
Ireland,2020-03-23,0,6636,Ireland,"",Ireland
Ireland,2020-03-24,11356,17992,Ireland,https://www.gov.ie/en/press-release/e378fd-statement-from-the-national-public-health-emergency-team-on-tuesday-/,Ireland
Ireland,2020-03-25,0,17992,Ireland,"",Ireland
Ireland,2020-03-26,0,17992,Ireland,"",Ireland
Ireland,2020-03-27,0,17992,Ireland,"",Ireland
Ireland,2020-03-28,0,17992,Ireland,"",Ireland
Ireland,2020-03-29,0,17992,Ireland,"",Ireland
Ireland,2020-03-30,12221,30213,Ireland,https://www.gov.ie/en/press-release/5ac125-statement-from-the-national-public-health-emergency-team-31-march-20/,Ireland
Ireland,2020-03-31,0,30213,Ireland,"",Ireland
Ireland,2020-04-01,0,30213,Ireland,"",Ireland
Ireland,2020-04-02,0,30213,Ireland,"",Ireland
Ireland,2020-04-03,0,30213,Ireland,"",Ireland
Ireland,2020-04-04,0,30213,Ireland,"",Ireland
Ireland,2020-04-05,0,30213,Ireland,"",Ireland
Ireland,2020-04-06,0,30213,Ireland,"",Ireland
Ireland,2020-04-07,12271,42484,Ireland,https://www.gov.ie/en/press-release/ee6b84-statement-from-the-national-public-health-emergency-team-tuesday-7-a/,Ireland
Ireland,2020-04-08,0,42484,Ireland,"",Ireland
Ireland,2020-04-09,0,42484,Ireland,"",Ireland
Ireland,2020-04-10,0,42484,Ireland,"",Ireland
Ireland,2020-04-11,0,42484,Ireland,"",Ireland
Ireland,2020-04-12,0,42484,Ireland,"",Ireland
Ireland,2020-04-13,0,42484,Ireland,"",Ireland
Ireland,2020-04-14,0,42484,Ireland,"",Ireland
Ireland,2020-04-15,0,42484,Ireland,"",Ireland
Ireland,2020-04-16,0,42484,Ireland,"",Ireland
Ireland,2020-04-17,0,42484,Ireland,"",Ireland
Ireland,2020-04-18,0,42484,Ireland,"",Ireland
Ireland,2020-04-19,0,42484,Ireland,"",Ireland
Ireland,2020-04-20,69100,111584,Ireland,https://www.gov.ie/en/press-release/1826d2-statement-from-the-national-public-health-emergency-team-tuesday-21-/,Ireland
Ireland,2020-04-21,0,111584,Ireland,"",Ireland
Ireland,2020-04-22,0,111584,Ireland,"",Ireland
Ireland,2020-04-23,0,111584,Ireland,"",Ireland
Ireland,2020-04-24,0,111584,Ireland,"",Ireland
Ireland,2020-04-25,0,111584,Ireland,"",Ireland
Ireland,2020-04-26,0,111584,Ireland,"",Ireland
Ireland,2020-04-27,41470,153054,Ireland,https://www.gov.ie/en/press-release/3006d2-statement-from-the-national-public-health-emergency-team-tuesday-29-/,Ireland
Ireland,2020-04-28,0,153054,Ireland,"",Ireland
Ireland,2020-04-29,0,153054,Ireland,"",Ireland
Ireland,2020-04-30,0,153054,Ireland,"",Ireland
Ireland,2020-05-01,0,153054,Ireland,"",Ireland
Ireland,2020-05-02,16323,169377,Ireland,https://www.irishtimes.com/news/health/coronavirus-claims-25-more-lives-in-ireland-and-343-more-cases-reported-1.4243831,Ireland
Ireland,2020-05-03,0,169377,Ireland,"",Ireland
Ireland,2020-05-04,0,169377,Ireland,"",Ireland
Ireland,2020-05-05,45384,214761,Ireland,https://www.gov.ie/en/press-release/6f789f-statement-from-the-national-public-health-emergency-team-tuesday-5-m/,Ireland
Ireland,2020-05-06,0,214761,Ireland,"",Ireland
Ireland,2020-05-07,0,214761,Ireland,"",Ireland
Ireland,2020-05-08,0,214761,Ireland,"",Ireland
Ireland,2020-05-09,0,214761,Ireland,"",Ireland
Ireland,2020-05-10,0,214761,Ireland,"",Ireland
Ireland,2020-05-11,44047,258808,Ireland,https://www.gov.ie/en/press-release/bc6c86-statement-from-the-national-public-health-emergency-team-tuesday-12-/,Ireland
Ireland,2020-05-12,0,258808,Ireland,"",Ireland
Ireland,2020-05-13,0,258808,Ireland,"",Ireland
Ireland,2020-05-14,0,258808,Ireland,"",Ireland
Ireland,2020-05-15,0,258808,Ireland,"",Ireland
Ireland,2020-05-16,0,258808,Ireland,"",Ireland
Ireland,2020-05-17,0,258808,Ireland,"",Ireland
Ireland,2020-05-18,36818,295626,Ireland,https://www.gov.ie/en/press-release/41d42e-statement-from-the-national-public-health-emergency-team-tuesday-19-/,Ireland
Ireland,2020-05-19,0,295626,Ireland,"",Ireland
Ireland,2020-05-20,0,295626,Ireland,"",Ireland
Ireland,2020-05-21,0,295626,Ireland,"",Ireland
Ireland,2020-05-22,0,295626,Ireland,"",Ireland
Ireland,2020-05-23,0,295626,Ireland,"",Ireland
Ireland,2020-05-24,0,295626,Ireland,"",Ireland
Ireland,2020-05-25,30169,325795,Ireland,https://www.gov.ie/en/press-release/78916-statement-from-the-national-public-health-emergency-team-tuesday-26-may/,Ireland
Ireland,2020-05-26,0,325795,Ireland,"",Ireland
Ireland,2020-05-27,0,325795,Ireland,"",Ireland
Ireland,2020-05-28,0,325795,Ireland,"",Ireland
Ireland,2020-05-29,0,325795,Ireland,"",Ireland
Ireland,2020-05-30,0,325795,Ireland,"",Ireland
Ireland,2020-05-31,0,325795,Ireland,"",Ireland
Ireland,2020-06-01,0,325795,Ireland,"",Ireland
Isle of Man,2020-05-19,4234,4234,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-20,28,4262,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-21,0,4262,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-22,131,4393,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-23,61,4454,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-24,69,4523,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-25,46,4569,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-26,0,4569,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-27,100,4669,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-28,0,4669,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-29,0,4669,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-30,150,4819,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-05-31,73,4892,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Isle of Man,2020-06-01,41,4933,IsleofMan,https://covid19.gov.im/general-information/latest-updates/,Isle of Man
Israel,2020-03-08,3275,3272,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-09,588,3860,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-10,518,4378,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-11,511,4889,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-12,722,5611,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-13,785,6396,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-14,645,7041,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-15,1142,8183,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-16,1278,9461,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-17,2135,11596,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-18,2656,14252,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-19,2503,16755,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-20,2643,19398,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-21,1974,21372,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-22,3359,24731,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-23,3865,28596,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-24,5067,33663,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-25,5240,38903,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-26,5555,44458,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-27,5014,49472,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-28,4961,54433,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-29,6489,60922,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-30,5681,66603,Israel,https://covid19data.co.il/,Israel
Israel,2020-03-31,7851,74454,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-01,8213,82667,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-02,9082,91749,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-03,9903,101652,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-04,6647,108299,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-05,9279,117578,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-06,7250,124828,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-07,6592,131420,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-08,5573,136993,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-09,5532,142525,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-10,6750,149275,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-11,6298,155573,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-12,9543,165116,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-13,10422,175538,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-14,12664,188202,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-15,9449,197651,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-16,12782,210433,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-17,10781,221214,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-18,10613,231827,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-19,11286,242081,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-20,15139,255423,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-21,13489,266845,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-22,13490,278747,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-23,14162,292608,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-24,12613,304407,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-25,9080,325107,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-26,8467,333500,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-27,11017,344381,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-28,10648,354857,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-29,9006,365961,Israel,https://covid19data.co.il/,Israel
Israel,2020-04-30,9824,373882,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-01,10765,385922,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-02,6738,392660,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-03,8657,401317,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-04,8310,409627,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-05,8953,418580,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-06,7832,426412,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-07,8876,435288,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-08,8163,443451,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-09,3882,447333,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-10,4939,452272,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-11,8291,460563,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-12,7528,468091,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-13,7130,475221,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-14,8303,483524,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-15,5678,489202,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-16,1521,490723,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-17,4344,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-18,0,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-19,0,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-20,0,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-21,0,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-22,0,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-23,0,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-24,0,495067,Israel,https://covid19data.co.il/,Israel
Israel,2020-05-25,46255,541322,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Israel,2020-05-26,4439,545761,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Israel,2020-05-27,6710,552471,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Israel,2020-05-28,6045,558516,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Israel,2020-05-29,6795,565311,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Israel,2020-05-30,2118,567429,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Israel,2020-05-31,1023,568452,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Israel,2020-06-01,0,568452,Israel,https://govextra.gov.il/ministry-of-health/corona/corona-virus/,Israel
Italy,2020-02-24,4324,4324,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-02-25,4299,8623,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-02-26,964,9587,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-02-27,2427,12014,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-02-28,3681,15695,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-02-29,2966,18661,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-01,2466,21127,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-02,2218,23345,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-03,2511,25856,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-04,3981,29837,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-05,2525,32362,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-06,3997,36359,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-07,5703,42062,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-08,7875,49937,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-09,3889,53826,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-10,6935,60761,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-11,12393,73154,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-12,12857,86011,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-13,11477,97488,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-14,11682,109170,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-15,15729,124899,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-16,13063,137962,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-17,10695,148657,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-18,16884,165541,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-19,17236,182777,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-20,24109,206886,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-21,26336,233222,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-22,25180,258402,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-23,17066,275468,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-24,21496,296964,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-25,27481,324445,Italy,https://github.com/pcm-dpc/COVID-19/tree/master/dati-andamento-nazionale,Italy
Italy,2020-03-26,36615,361060,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-03-27,33019,394079,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-03-28,35447,429526,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-03-29,24504,454030,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-03-30,431956,477359,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-03-31,29609,506968,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-01,34455,541423,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-02,39809,581232,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-03,38617,619849,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-04,37375,657224,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-05,34237,691461,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-06,30271,721732,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-07,33713,755445,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-08,51680,807125,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-09,46244,853369,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-10,53495,906864,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-11,56609,963473,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-12,46720,1010193,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-13,36717,1046910,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-14,26779,1073689,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-15,43715,1117404,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-16,60999,1178403,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-17,65705,1244108,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-18,61725,1305833,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-19,50708,1356541,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-20,41483,1398024,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-21,52126,1450150,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-22,63101,1513251,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-23,66658,1579909,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-24,62447,1642356,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-25,65387,1707743,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-26,49916,1757659,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-27,32003,1789662,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-28,57272,1846934,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-29,63827,1910761,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-04-30,68456,1979217,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-01,74208,2053425,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-02,55412,2108837,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-03,44935,2153772,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-04,37631,2191403,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-05,55263,2246666,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-06,64263,2310929,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-07,70359,2381288,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-08,63775,2445063,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-09,69171,2514234,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-10,51678,2565912,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-11,40740,2606652,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento-nazionale-latest.csv,Italy
Italy,2020-05-12,67003,2673655,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/dati-andamento-nazionale/dpc-covid19-ita-andamento,Italy
Italy,2020-05-13,61973,2735628,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/schede-riepilogative/regioni/dpc-covid19-ita-scheda-regioni-20200513.pdf,Italy
Italy,2020-05-14,71876,2807504,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/schede-riepilogative/regioni/dpc-covid19-ita-scheda-regioni-20200513.pdf,Italy
Italy,2020-05-15,68176,2875680,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/schede-riepilogative/regioni/dpc-covid19-ita-scheda-regioni-20200515.pdf,Italy
Italy,2020-05-16,69179,2944859,Italy,https://github.com/pcm-dpc/COVID-19/blob/master/schede-riepilogative/regioni/dpc-covid19-ita-scheda-regioni-20200516.pdf,Italy
