date,ja,en,count,regions,lat,lng
2020-01-15,愛知,Aichi,0,3,35.03444444,137.215
2020-01-16,愛知,Aichi,0,3,35.03444444,137.215
2020-01-17,愛知,Aichi,0,3,35.03444444,137.215
2020-01-18,愛知,Aichi,0,3,35.03444444,137.215
2020-01-19,愛知,Aichi,0,3,35.03444444,137.215
2020-01-20,愛知,Aichi,0,3,35.03444444,137.215
2020-01-21,愛知,Aichi,0,3,35.03444444,137.215
2020-01-22,愛知,Aichi,0,3,35.03444444,137.215
2020-01-23,愛知,Aichi,0,3,35.03444444,137.215
2020-01-24,愛知,Aichi,0,3,35.03444444,137.215
2020-01-25,愛知,Aichi,0,3,35.03444444,137.215
2020-01-26,愛知,Aichi,1,3,35.03444444,137.215
2020-01-27,愛知,Aichi,1,3,35.03444444,137.215
2020-01-28,愛知,Aichi,2,3,35.03444444,137.215
2020-01-29,愛知,Aichi,2,3,35.03444444,137.215
2020-01-30,愛知,Aichi,2,3,35.03444444,137.215
2020-01-31,愛知,Aichi,2,3,35.03444444,137.215
2020-02-01,愛知,Aichi,2,3,35.03444444,137.215
2020-02-02,愛知,Aichi,2,3,35.03444444,137.215
2020-02-03,愛知,Aichi,2,3,35.03444444,137.215
2020-02-04,愛知,Aichi,2,3,35.03444444,137.215
2020-02-05,愛知,Aichi,2,3,35.03444444,137.215
2020-02-06,愛知,Aichi,2,3,35.03444444,137.215
2020-02-07,愛知,Aichi,2,3,35.03444444,137.215
2020-02-08,愛知,Aichi,2,3,35.03444444,137.215
2020-02-09,愛知,Aichi,2,3,35.03444444,137.215
2020-02-10,愛知,Aichi,2,3,35.03444444,137.215
2020-02-11,愛知,Aichi,2,3,35.03444444,137.215
2020-02-12,愛知,Aichi,2,3,35.03444444,137.215
2020-02-13,愛知,Aichi,2,3,35.03444444,137.215
2020-02-14,愛知,Aichi,3,3,35.03444444,137.215
2020-02-15,愛知,Aichi,4,3,35.03444444,137.215
2020-02-16,愛知,Aichi,5,3,35.03444444,137.215
2020-02-17,愛知,Aichi,6,3,35.03444444,137.215
2020-02-18,愛知,Aichi,7,3,35.03444444,137.215
2020-02-19,愛知,Aichi,8,3,35.03444444,137.215
2020-02-20,愛知,Aichi,9,3,35.03444444,137.215
2020-02-21,愛知,Aichi,11,3,35.03444444,137.215
2020-02-22,愛知,Aichi,15,3,35.03444444,137.215
2020-02-23,愛知,Aichi,17,3,35.03444444,137.215
2020-02-24,愛知,Aichi,17,3,35.03444444,137.215
2020-02-25,愛知,Aichi,20,3,35.03444444,137.215
2020-02-26,愛知,Aichi,25,3,35.03444444,137.215
2020-02-27,愛知,Aichi,27,3,35.03444444,137.215
2020-02-28,愛知,Aichi,28,3,35.03444444,137.215
2020-02-29,愛知,Aichi,29,3,35.03444444,137.215
2020-03-01,愛知,Aichi,32,3,35.03444444,137.215
2020-03-02,愛知,Aichi,32,3,35.03444444,137.215
2020-03-03,愛知,Aichi,41,3,35.03444444,137.215
2020-03-04,愛知,Aichi,49,3,35.03444444,137.215
2020-03-05,愛知,Aichi,57,3,35.03444444,137.215
2020-03-06,愛知,Aichi,62,3,35.03444444,137.215
2020-03-07,愛知,Aichi,69,3,35.03444444,137.215
2020-03-08,愛知,Aichi,80,3,35.03444444,137.215
2020-03-09,愛知,Aichi,86,3,35.03444444,137.215
2020-03-10,愛知,Aichi,99,3,35.03444444,137.215
2020-03-11,愛知,Aichi,104,3,35.03444444,137.215
2020-03-12,愛知,Aichi,111,3,35.03444444,137.215
2020-03-13,愛知,Aichi,114,3,35.03444444,137.215
2020-03-14,愛知,Aichi,121,3,35.03444444,137.215
2020-03-15,愛知,Aichi,121,3,35.03444444,137.215
2020-03-16,愛知,Aichi,123,3,35.03444444,137.215
2020-03-17,愛知,Aichi,125,3,35.03444444,137.215
2020-03-18,愛知,Aichi,130,3,35.03444444,137.215
2020-03-19,愛知,Aichi,134,3,35.03444444,137.215
2020-03-20,愛知,Aichi,139,3,35.03444444,137.215
2020-03-21,愛知,Aichi,141,3,35.03444444,137.215
2020-03-22,愛知,Aichi,143,3,35.03444444,137.215
2020-03-23,愛知,Aichi,145,3,35.03444444,137.215
2020-03-24,愛知,Aichi,148,3,35.03444444,137.215
2020-03-25,愛知,Aichi,154,3,35.03444444,137.215
2020-03-26,愛知,Aichi,157,3,35.03444444,137.215
2020-03-27,愛知,Aichi,160,3,35.03444444,137.215
2020-03-28,愛知,Aichi,164,3,35.03444444,137.215
2020-03-29,愛知,Aichi,167,3,35.03444444,137.215
2020-03-30,愛知,Aichi,170,3,35.03444444,137.215
2020-03-31,愛知,Aichi,178,3,35.03444444,137.215
2020-04-01,愛知,Aichi,183,3,35.03444444,137.215
2020-04-02,愛知,Aichi,189,3,35.03444444,137.215
2020-04-03,愛知,Aichi,201,3,35.03444444,137.215
2020-04-04,愛知,Aichi,220,3,35.03444444,137.215
2020-04-05,愛知,Aichi,227,3,35.03444444,137.215
2020-04-06,愛知,Aichi,238,3,35.03444444,137.215
2020-04-07,愛知,Aichi,259,3,35.03444444,137.215
2020-04-08,愛知,Aichi,279,3,35.03444444,137.215
2020-04-09,愛知,Aichi,300,3,35.03444444,137.215
2020-04-10,愛知,Aichi,314,3,35.03444444,137.215
2020-04-11,愛知,Aichi,324,3,35.03444444,137.215
2020-04-12,愛知,Aichi,326,3,35.03444444,137.215
2020-04-13,愛知,Aichi,335,3,35.03444444,137.215
2020-04-14,愛知,Aichi,345,3,35.03444444,137.215
2020-04-15,愛知,Aichi,356,3,35.03444444,137.215
2020-04-16,愛知,Aichi,370,3,35.03444444,137.215
2020-04-17,愛知,Aichi,380,3,35.03444444,137.215
2020-04-18,愛知,Aichi,395,3,35.03444444,137.215
2020-04-19,愛知,Aichi,405,3,35.03444444,137.215
2020-01-15,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-16,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-17,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-18,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-19,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-20,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-21,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-22,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-23,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-24,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-25,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-26,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-27,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-28,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-29,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-30,新潟,Niigata,0,3,37.51888889,138.9172222
2020-01-31,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-01,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-02,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-03,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-04,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-05,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-06,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-07,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-08,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-09,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-10,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-11,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-12,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-13,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-14,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-15,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-16,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-17,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-18,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-19,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-20,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-21,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-22,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-23,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-24,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-25,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-26,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-27,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-28,新潟,Niigata,0,3,37.51888889,138.9172222
2020-02-29,新潟,Niigata,1,3,37.51888889,138.9172222
2020-03-01,新潟,Niigata,1,3,37.51888889,138.9172222
2020-03-02,新潟,Niigata,5,3,37.51888889,138.9172222
2020-03-03,新潟,Niigata,5,3,37.51888889,138.9172222
2020-03-04,新潟,Niigata,5,3,37.51888889,138.9172222
2020-03-05,新潟,Niigata,6,3,37.51888889,138.9172222
2020-03-06,新潟,Niigata,6,3,37.51888889,138.9172222
2020-03-07,新潟,Niigata,6,3,37.51888889,138.9172222
2020-03-08,新潟,Niigata,6,3,37.51888889,138.9172222
2020-03-09,新潟,Niigata,8,3,37.51888889,138.9172222
2020-03-10,新潟,Niigata,11,3,37.51888889,138.9172222
2020-03-11,新潟,Niigata,11,3,37.51888889,138.9172222
2020-03-12,新潟,Niigata,14,3,37.51888889,138.9172222
2020-03-13,新潟,Niigata,14,3,37.51888889,138.9172222
2020-03-14,新潟,Niigata,16,3,37.51888889,138.9172222
2020-03-15,新潟,Niigata,16,3,37.51888889,138.9172222
2020-03-16,新潟,Niigata,19,3,37.51888889,138.9172222
2020-03-17,新潟,Niigata,21,3,37.51888889,138.9172222
2020-03-18,新潟,Niigata,22,3,37.51888889,138.9172222
2020-03-19,新潟,Niigata,24,3,37.51888889,138.9172222
2020-03-20,新潟,Niigata,25,3,37.51888889,138.9172222
2020-03-21,新潟,Niigata,27,3,37.51888889,138.9172222
2020-03-22,新潟,Niigata,27,3,37.51888889,138.9172222
2020-03-23,新潟,Niigata,27,3,37.51888889,138.9172222
2020-03-24,新潟,Niigata,28,3,37.51888889,138.9172222
2020-03-25,新潟,Niigata,29,3,37.51888889,138.9172222
2020-03-26,新潟,Niigata,29,3,37.51888889,138.9172222
2020-03-27,新潟,Niigata,30,3,37.51888889,138.9172222
2020-03-28,新潟,Niigata,31,3,37.51888889,138.9172222
2020-03-29,新潟,Niigata,31,3,37.51888889,138.9172222
2020-03-30,新潟,Niigata,31,3,37.51888889,138.9172222
2020-03-31,新潟,Niigata,31,3,37.51888889,138.9172222
2020-04-01,新潟,Niigata,32,3,37.51888889,138.9172222
2020-04-02,新潟,Niigata,32,3,37.51888889,138.9172222
2020-04-03,新潟,Niigata,35,3,37.51888889,138.9172222
2020-04-04,新潟,Niigata,35,3,37.51888889,138.9172222
2020-04-05,新潟,Niigata,35,3,37.51888889,138.9172222
2020-04-06,新潟,Niigata,35,3,37.51888889,138.9172222
2020-04-07,新潟,Niigata,37,3,37.51888889,138.9172222
2020-04-08,新潟,Niigata,39,3,37.51888889,138.9172222
2020-04-09,新潟,Niigata,41,3,37.51888889,138.9172222
2020-04-10,新潟,Niigata,41,3,37.51888889,138.9172222
2020-04-11,新潟,Niigata,42,3,37.51888889,138.9172222
2020-04-12,新潟,Niigata,42,3,37.51888889,138.9172222
2020-04-13,新潟,Niigata,42,3,37.51888889,138.9172222
2020-04-14,新潟,Niigata,45,3,37.51888889,138.9172222
2020-04-15,新潟,Niigata,46,3,37.51888889,138.9172222
2020-04-16,新潟,Niigata,47,3,37.51888889,138.9172222
2020-04-17,新潟,Niigata,53,3,37.51888889,138.9172222
2020-04-18,新潟,Niigata,56,3,37.51888889,138.9172222
2020-04-19,新潟,Niigata,56,3,37.51888889,138.9172222
2020-01-15,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-16,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-17,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-18,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-19,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-20,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-21,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-22,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-23,東京,Tokyo,0,2,35.7023137,139.5803228
2020-01-24,東京,Tokyo,1,2,35.7023137,139.5803228
2020-01-25,東京,Tokyo,2,2,35.7023137,139.5803228
2020-01-26,東京,Tokyo,2,2,35.7023137,139.5803228
2020-01-27,東京,Tokyo,2,2,35.7023137,139.5803228
2020-01-28,東京,Tokyo,2,2,35.7023137,139.5803228
2020-01-29,東京,Tokyo,2,2,35.7023137,139.5803228
2020-01-30,東京,Tokyo,3,2,35.7023137,139.5803228
2020-01-31,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-01,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-02,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-03,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-04,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-05,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-06,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-07,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-08,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-09,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-10,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-11,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-12,東京,Tokyo,3,2,35.7023137,139.5803228
2020-02-13,東京,Tokyo,4,2,35.7023137,139.5803228
2020-02-14,東京,Tokyo,6,2,35.7023137,139.5803228
2020-02-15,東京,Tokyo,14,2,35.7023137,139.5803228
2020-02-16,東京,Tokyo,19,2,35.7023137,139.5803228
2020-02-17,東京,Tokyo,19,2,35.7023137,139.5803228
2020-02-18,東京,Tokyo,22,2,35.7023137,139.5803228
2020-02-19,東京,Tokyo,25,2,35.7023137,139.5803228
2020-02-20,東京,Tokyo,25,2,35.7023137,139.5803228
2020-02-21,東京,Tokyo,28,2,35.7023137,139.5803228
2020-02-22,東京,Tokyo,29,2,35.7023137,139.5803228
2020-02-23,東京,Tokyo,29,2,35.7023137,139.5803228
2020-02-24,東京,Tokyo,32,2,35.7023137,139.5803228
2020-02-25,東京,Tokyo,32,2,35.7023137,139.5803228
2020-02-26,東京,Tokyo,35,2,35.7023137,139.5803228
2020-02-27,東京,Tokyo,36,2,35.7023137,139.5803228
2020-02-28,東京,Tokyo,36,2,35.7023137,139.5803228
2020-02-29,東京,Tokyo,37,2,35.7023137,139.5803228
2020-03-01,東京,Tokyo,39,2,35.7023137,139.5803228
2020-03-02,東京,Tokyo,39,2,35.7023137,139.5803228
2020-03-03,東京,Tokyo,40,2,35.7023137,139.5803228
2020-03-04,東京,Tokyo,44,2,35.7023137,139.5803228
2020-03-05,東京,Tokyo,52,2,35.7023137,139.5803228
2020-03-06,東京,Tokyo,58,2,35.7023137,139.5803228
2020-03-07,東京,Tokyo,64,2,35.7023137,139.5803228
2020-03-08,東京,Tokyo,64,2,35.7023137,139.5803228
2020-03-09,東京,Tokyo,64,2,35.7023137,139.5803228
2020-03-10,東京,Tokyo,67,2,35.7023137,139.5803228
2020-03-11,東京,Tokyo,73,2,35.7023137,139.5803228
2020-03-12,東京,Tokyo,75,2,35.7023137,139.5803228
2020-03-13,東京,Tokyo,77,2,35.7023137,139.5803228
2020-03-14,東京,Tokyo,87,2,35.7023137,139.5803228
2020-03-15,東京,Tokyo,90,2,35.7023137,139.5803228
2020-03-16,東京,Tokyo,90,2,35.7023137,139.5803228
2020-03-17,東京,Tokyo,102,2,35.7023137,139.5803228
2020-03-18,東京,Tokyo,111,2,35.7023137,139.5803228
2020-03-19,東京,Tokyo,118,2,35.7023137,139.5803228
2020-03-20,東京,Tokyo,129,2,35.7023137,139.5803228
2020-03-21,東京,Tokyo,136,2,35.7023137,139.5803228
2020-03-22,東京,Tokyo,138,2,35.7023137,139.5803228
2020-03-23,東京,Tokyo,154,2,35.7023137,139.5803228
2020-03-24,東京,Tokyo,171,2,35.7023137,139.5803228
2020-03-25,東京,Tokyo,212,2,35.7023137,139.5803228
2020-03-26,東京,Tokyo,259,2,35.7023137,139.5803228
2020-03-27,東京,Tokyo,299,2,35.7023137,139.5803228
2020-03-28,東京,Tokyo,362,2,35.7023137,139.5803228
2020-03-29,東京,Tokyo,430,2,35.7023137,139.5803228
2020-03-30,東京,Tokyo,443,2,35.7023137,139.5803228
2020-03-31,東京,Tokyo,521,2,35.7023137,139.5803228
2020-04-01,東京,Tokyo,587,2,35.7023137,139.5803228
2020-04-02,東京,Tokyo,684,2,35.7023137,139.5803228
2020-04-03,東京,Tokyo,773,2,35.7023137,139.5803228
2020-04-04,東京,Tokyo,889,2,35.7023137,139.5803228
2020-04-05,東京,Tokyo,1032,2,35.7023137,139.5803228
2020-04-06,東京,Tokyo,1115,2,35.7023137,139.5803228
2020-04-07,東京,Tokyo,1194,2,35.7023137,139.5803228
2020-04-08,東京,Tokyo,1338,2,35.7023137,139.5803228
2020-04-09,東京,Tokyo,1516,2,35.7023137,139.5803228
2020-04-10,東京,Tokyo,1704,2,35.7023137,139.5803228
2020-04-11,東京,Tokyo,1901,2,35.7023137,139.5803228
2020-04-12,東京,Tokyo,2067,2,35.7023137,139.5803228
2020-04-13,東京,Tokyo,2158,2,35.7023137,139.5803228
2020-04-14,東京,Tokyo,2319,2,35.7023137,139.5803228
2020-04-15,東京,Tokyo,2445,2,35.7023137,139.5803228
2020-04-16,東京,Tokyo,2593,2,35.7023137,139.5803228
2020-04-17,東京,Tokyo,2794,2,35.7023137,139.5803228
2020-04-18,東京,Tokyo,2975,2,35.7023137,139.5803228
2020-04-19,東京,Tokyo,3082,2,35.7023137,139.5803228
2020-01-15,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-16,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-17,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-18,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-19,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-20,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-21,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-22,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-23,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-24,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-25,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-26,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-27,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-28,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-29,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-30,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-01-31,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-01,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-02,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-03,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-04,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-05,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-06,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-07,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-08,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-09,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-10,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-11,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-12,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-13,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-14,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-15,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-16,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-17,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-18,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-19,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-20,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-21,栃木,Tochigi,0,2,36.68916667,139.8191667
2020-02-22,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-02-23,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-02-24,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-02-25,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-02-26,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-02-27,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-02-28,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-02-29,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-03-01,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-03-02,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-03-03,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-03-04,栃木,Tochigi,1,2,36.68916667,139.8191667
2020-03-05,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-06,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-07,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-08,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-09,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-10,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-11,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-12,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-13,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-14,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-15,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-16,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-17,栃木,Tochigi,2,2,36.68916667,139.8191667
2020-03-18,栃木,Tochigi,3,2,36.68916667,139.8191667
2020-03-19,栃木,Tochigi,3,2,36.68916667,139.8191667
2020-03-20,栃木,Tochigi,4,2,36.68916667,139.8191667
2020-03-21,栃木,Tochigi,4,2,36.68916667,139.8191667
2020-03-22,栃木,Tochigi,4,2,36.68916667,139.8191667
2020-03-23,栃木,Tochigi,4,2,36.68916667,139.8191667
2020-03-24,栃木,Tochigi,6,2,36.68916667,139.8191667
2020-03-25,栃木,Tochigi,10,2,36.68916667,139.8191667
2020-03-26,栃木,Tochigi,11,2,36.68916667,139.8191667
2020-03-27,栃木,Tochigi,11,2,36.68916667,139.8191667
2020-03-28,栃木,Tochigi,11,2,36.68916667,139.8191667
2020-03-29,栃木,Tochigi,12,2,36.68916667,139.8191667
2020-03-30,栃木,Tochigi,12,2,36.68916667,139.8191667
2020-03-31,栃木,Tochigi,14,2,36.68916667,139.8191667
2020-04-01,栃木,Tochigi,17,2,36.68916667,139.8191667
2020-04-02,栃木,Tochigi,17,2,36.68916667,139.8191667
2020-04-03,栃木,Tochigi,17,2,36.68916667,139.8191667
2020-04-04,栃木,Tochigi,17,2,36.68916667,139.8191667
2020-04-05,栃木,Tochigi,17,2,36.68916667,139.8191667
2020-04-06,栃木,Tochigi,17,2,36.68916667,139.8191667
2020-04-07,栃木,Tochigi,20,2,36.68916667,139.8191667
2020-04-08,栃木,Tochigi,26,2,36.68916667,139.8191667
2020-04-09,栃木,Tochigi,31,2,36.68916667,139.8191667
2020-04-10,栃木,Tochigi,32,2,36.68916667,139.8191667
2020-04-11,栃木,Tochigi,35,2,36.68916667,139.8191667
2020-04-12,栃木,Tochigi,35,2,36.68916667,139.8191667
2020-04-13,栃木,Tochigi,36,2,36.68916667,139.8191667
2020-04-14,栃木,Tochigi,37,2,36.68916667,139.8191667
2020-04-15,栃木,Tochigi,40,2,36.68916667,139.8191667
2020-04-16,栃木,Tochigi,42,2,36.68916667,139.8191667
2020-04-17,栃木,Tochigi,44,2,36.68916667,139.8191667
2020-04-18,栃木,Tochigi,44,2,36.68916667,139.8191667
2020-04-19,栃木,Tochigi,46,2,36.68916667,139.8191667
2020-01-15,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-16,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-17,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-18,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-19,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-20,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-21,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-22,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-23,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-24,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-25,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-26,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-27,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-28,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-29,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-30,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-01-31,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-01,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-02,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-03,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-04,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-05,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-06,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-07,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-08,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-09,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-10,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-11,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-12,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-13,沖縄,Okinawa Prefecture,0,8,25.77111111,126.64
2020-02-14,沖縄,Okinawa Prefecture,1,8,25.77111111,126.64
2020-02-15,沖縄,Okinawa Prefecture,1,8,25.77111111,126.64
2020-02-16,沖縄,Okinawa Prefecture,1,8,25.77111111,126.64
2020-02-17,沖縄,Okinawa Prefecture,1,8,25.77111111,126.64
2020-02-18,沖縄,Okinawa Prefecture,1,8,25.77111111,126.64
2020-02-19,沖縄,Okinawa Prefecture,2,8,25.77111111,126.64
2020-02-20,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-21,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-22,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-23,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-24,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-25,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-26,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-27,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-28,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-02-29,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
2020-03-01,沖縄,Okinawa Prefecture,3,8,25.77111111,126.64
